time,gain
146.225,68.91
146.327,66.33
146.43,64.97
146.531,72.73
146.632,65.51
146.735,58.42
146.836,75.67
146.937,75.67
147.038,65.84
147.14,73.99
147.242,67.94
147.345,60.98
147.447,76.77
147.548,76.77
147.649,65.25
147.751,63.71
147.853,75.59
147.956,78.2
148.057,78.2
148.158,77.94
148.259,69.88
148.361,74.9
148.463,74.9
148.563,66.31
148.665,66.9
148.767,64.83
148.869,65.82
148.972,58.41
149.074,58.41
149.174,76.71
149.276,66.74
149.379,58.09
149.48,76.28
149.581,76.28
149.682,67.66
149.784,67.58
149.887,68.36
149.988,74.66
150.089,66.56
150.192,64.45
150.293,68.42
150.395,67.97
150.497,68.6
150.6,75.65
150.701,76.67
150.802,76.67
150.903,69.6
151.005,67.35
151.107,67.09
151.209,65.54
151.312,58.52
151.413,58.52
151.514,78.96
151.615,69.1
151.718,57.42
151.819,57.42
151.92,65.35
152.024,73.81
152.125,73.74
152.227,73.74
152.328,73.68
152.429,67.18
152.531,69.9
152.633,75.03
152.735,72.98
152.838,57.06
152.94,57.06
153.041,78.08
153.141,74.46
153.243,74.46
153.346,73.41
153.446,76.12
153.548,69.46
153.65,66.31
153.753,67.1
153.853,77.07
153.954,67.06
154.057,61.72
154.158,76.92
154.259,76.92
154.36,67.26
154.463,58.29
154.565,77.13
154.665,74.49
154.766,74.49
154.868,75.59
154.969,75.59
155.07,75.8
155.17,73.98
155.271,73.98
155.374,57.72
155.475,77.43
155.576,73.82
155.676,75.4
155.777,76.77
155.877,76.77
155.979,68.78
156.082,61.95
156.182,78.07
156.283,79.13
156.386,79.75
156.488,74.04
156.588,71.92
156.689,71.92
156.79,67.66
156.892,67.6
156.994,68.77
157.097,60.04
157.199,74.92
157.3,74.92
157.401,64.55
157.504,61.74
157.606,76.25
157.706,76.25
157.808,65.77
157.91,64.57
158.012,70.9
158.113,66.63
158.217,65.34
158.317,75.59
158.419,65.5
158.521,68.25
158.624,76.59
158.724,76.59
158.826,67.7
158.927,66.3
159.03,75.09
159.131,75.09
159.234,59.1
159.336,74.98
159.436,74.98
159.539,74.8
159.64,75.81
159.741,75.81
159.842,68.49
159.944,65.59
160.046,68.21
160.148,64.47
160.251,62.03
160.352,61.36
160.455,53.69
160.556,76.03
160.657,76.03
160.759,66.67
160.861,66.36
160.964,77.71
161.064,77.71
161.165,75.03
161.268,76.42
161.369,76.42
161.47,77.39
161.571,70.8
161.674,58.48
161.775,74.58
161.875,74.58
161.978,77.18
162.079,77.18
162.182,73.78
162.283,73.87
162.383,73.87
162.484,74.27
162.586,69.87
162.688,66.68
162.79,66.39
162.892,66.98
162.995,76.11
163.096,72.16
163.199,72.67
163.3,74.65
163.401,74.16
163.502,77.71
163.603,77.71
163.703,68.01
163.805,66.16
163.908,58.94
164.009,80.89
164.111,80.89
164.211,75.1
164.314,77.06
164.415,79.58
164.516,79.58
164.617,68.27
164.719,66.08
164.822,64.49
164.923,64.46
165.026,74.41
165.127,74.41
165.228,66.83
165.33,64.51
165.433,64.51
165.534,78.28
165.635,68.34
165.737,67.53
165.839,66.63
165.942,57.89
166.044,57.89
166.144,75.9
166.245,65.39
166.347,64.08
166.45,56.81
166.552,56.81
166.652,79.85
166.754,69.82
166.857,59.44
166.958,59.44
167.059,70.53
167.16,67.21
167.263,66.15
167.364,65.74
167.468,57.56
167.569,57.56
167.671,72.33
167.772,72.33
167.872,74.17
167.974,64.43
168.077,66.41
168.178,72.18
168.279,72.18
168.381,65.78
168.484,66.06
168.584,77.41
168.686,65.59
168.788,70.47
168.891,67.98
168.992,80.58
169.095,63.19
169.196,63.19
169.297,74.64
169.399,63.38
169.502,56.39
169.604,72.34
169.704,72.34
169.807,71.81
169.908,72.92
