time,gain
105.057,76.99
105.158,65.93
105.261,59.01
105.363,77.12
105.464,77.12
105.565,68.20
105.668,58.93
105.770,75.60
105.871,75.60
105.972,68.29
106.074,66.16
106.176,67.88
106.279,75.51
106.379,75.51
106.481,67.75
106.585,58.20
106.686,77.13
106.787,77.13
106.888,66.98
106.990,67.23
107.093,74.31
107.194,74.31
107.295,65.62
107.397,66.94
107.499,66.49
107.601,67.39
107.703,67.22
107.805,67.94
107.909,60.14
108.010,76.04
108.111,76.04
108.212,75.14
108.316,75.36
108.417,74.41
108.518,74.72
108.618,74.72
108.719,67.12
108.821,74.07
108.924,58.15
109.026,76.60
109.126,76.60
109.232,73.33
109.332,75.60
109.433,74.01
109.534,73.70
109.635,72.57
109.735,72.72
109.837,72.48
109.939,72.48
110.041,66.08
110.143,65.08
110.245,72.06
110.347,73.78
110.447,73.78
110.549,64.79
110.651,64.67
110.754,72.81
110.855,72.70
110.956,72.75
111.057,72.89
111.158,72.89
111.259,64.25
111.361,64.32
111.463,72.20
111.565,71.37
111.666,71.37
111.768,72.42
111.871,73.96
111.972,73.96
112.074,64.39
112.175,62.97
112.278,69.33
112.379,69.33
112.481,62.86
112.584,53.73
112.685,72.20
112.786,72.20
112.887,62.00
112.990,53.27
113.092,69.91
113.192,69.15
113.293,67.78
113.393,68.95
113.494,67.87
113.595,67.76
113.695,68.17
113.796,68.17
113.898,58.72
113.999,59.65
114.101,66.02
114.201,67.40
114.302,67.40
114.403,58.94
114.506,50.04
114.608,68.96
114.709,68.96
114.812,49.38
114.913,49.38
115.014,58.60
115.116,62.03
115.218,65.79
115.320,65.79
115.422,58.34
115.523,63.70
115.624,67.34
115.724,65.11
115.826,64.67
115.927,65.43
116.028,65.43
116.128,66.58
116.229,66.58
116.331,59.30
116.434,49.96
116.535,66.34
116.636,66.34
116.738,58.38
116.840,49.45
116.942,67.26
117.043,64.39
117.143,64.39
117.245,56.64
117.346,56.04
117.447,56.15
117.549,48.73
117.651,48.73
117.753,59.00
117.854,65.31
117.956,57.14
118.058,57.77
118.160,56.39
118.262,65.06
118.366,64.33
118.467,64.68
118.568,64.27
118.669,64.27
118.770,65.45
118.872,58.98
118.975,59.15
119.077,58.21
119.180,65.49
119.281,65.60
119.382,65.51
119.483,64.19
119.584,67.52
119.685,67.52
119.786,57.32
119.890,63.49
119.991,68.24
120.092,63.88
120.193,63.88
120.293,63.47
120.396,64.10
120.497,66.20
120.598,66.20
120.700,66.45
120.802,66.45
120.904,57.11
121.006,57.29
121.109,64.49
121.210,64.49
121.310,64.64
121.411,64.64
121.513,58.86
121.616,50.25
121.718,65.15
121.819,65.15
121.922,48.65
122.023,66.44
122.124,66.44
122.225,56.64
122.326,56.36
122.429,58.12
122.533,49.57
122.634,66.21
122.735,66.21
122.836,57.09
122.937,66.73
123.038,66.73
123.140,65.41
123.241,58.02
123.344,67.18
123.445,67.18
123.547,59.28
123.649,57.75
123.751,57.83
123.852,57.73
123.955,58.12
124.056,67.63
124.157,67.63
124.259,57.72
124.361,57.48
124.463,57.14
124.566,66.16
124.667,65.76
124.768,65.76
124.870,56.35
124.973,48.53
125.074,65.78
125.175,65.78
125.276,57.66
125.378,57.35
125.481,57.56
125.583,57.12
125.686,64.70
125.787,64.70
125.889,58.72
125.992,66.55
126.092,66.55
126.194,59.31
126.295,58.89
126.397,57.17
126.500,49.61
126.602,68.97
126.702,68.97
126.804,60.12
126.906,58.92
127.008,59.48
127.110,67.25
127.213,59.38
127.314,67.92
127.418,67.99
127.519,66.60
127.620,66.60
127.721,68.42
127.824,68.42
127.925,59.67
128.027,59.28
128.129,59.89
128.232,69.06
128.335,68.95
128.436,66.38
128.536,68.41
128.637,68.41
128.738,60.46
128.839,59.95
128.942,52.96
129.044,72.46
129.145,72.46
129.246,61.27
129.347,54.17
129.449,72.49
129.553,56.58
129.654,75.20
129.755,75.20
129.856,64.35
129.959,54.42
130.061,54.42
130.162,72.94
130.263,63.62
130.365,64.44
130.467,63.58
130.569,66.58
130.672,72.20
130.773,72.20
130.874,65.74
130.977,57.00
131.079,73.99
131.180,73.99
131.281,65.81
131.382,64.86
131.485,65.55
131.587,65.48
131.689,66.40
131.792,58.37
131.894,76.99
131.994,76.99
132.096,66.45
132.198,66.34
132.300,75.84
132.401,75.84
132.503,67.32
132.606,75.20
132.708,74.34
132.808,74.34
132.910,78.21
133.012,70.54
133.115,74.92
133.215,74.92
133.317,65.96
133.419,67.56
133.521,68.21
133.623,70.55
133.726,77.72
133.827,77.07
133.928,77.07
134.029,69.81
134.131,67.86
134.234,75.67
134.335,77.54
134.439,61.63
134.540,78.96
134.641,78.96
134.742,69.58
134.844,68.95
134.947,77.45
135.048,77.45
135.150,73.17
135.253,61.65
135.353,78.69
135.456,79.30
135.557,77.17
135.658,77.17
135.760,70.99
135.861,63.04
135.963,72.23
136.065,73.24
136.169,80.99
136.270,80.70
136.373,80.93
136.474,81.64
136.575,81.36
136.676,82.00
136.777,83.49
136.877,83.49
136.979,74.99
137.081,74.97
137.184,82.40
137.284,82.40
137.389,83.31
137.489,86.23
137.590,86.10
137.691,83.48
137.792,83.48
137.893,81.46
137.994,73.07
138.097,65.72
138.199,82.41
138.299,82.41
138.400,79.18
138.504,81.20
138.605,80.20
138.706,79.70
138.807,79.70
138.908,71.99
139.010,72.51
139.112,72.58
139.215,80.57
139.316,80.57
139.417,72.23
139.519,71.26
139.621,71.26
139.723,70.76
139.826,63.05
139.927,79.34
140.028,79.34
140.129,70.89
140.231,72.04
140.334,76.64
140.435,76.64
140.537,70.89
140.639,79.31
140.740,79.31
140.842,69.76
140.944,71.39
141.046,77.94
141.147,77.94
141.249,70.83
141.352,63.79
141.453,79.13
141.554,79.13
141.655,69.94
141.757,69.02
141.859,70.45
141.961,72.23
142.063,71.73
142.165,70.97
142.268,62.70
142.370,80.71
142.470,80.71
142.572,72.15
142.674,73.12
142.777,64.33
142.879,81.49
142.979,81.49
143.081,71.81
143.183,72.01
143.285,80.07
143.386,80.07
143.488,83.38
143.589,75.76
143.691,83.13
